[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27,13.27,13.27,13.27,13.27,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.27,13.27,13.27,13.27,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27,13.27,13.27,13.28,13.28,13.28,13.28,13.28,13.28,13.29,13.29,13.29,13.29,13.28,13.28,13.28,13.28,13.28,13.27,13.27,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27,13.27,13.28,13.28,13.29,13.29,13.29,13.29,13.29,13.29,13.29,13.30,13.29,13.29,13.29,13.29,13.29,13.29,13.29,13.28,13.28,13.27,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,13.27,13.27,13.28,13.28,13.29,13.29,13.30,13.30,13.30,13.30,13.30,13.30,13.30,13.30,13.30,13.30,13.30,13.30,13.30,13.29,13.29,13.29,13.28,13.28,13.27,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,13.27,13.27,13.27,0,0,13.27,13.27,13.28,13.28,13.29,13.30,13.30,13.30,13.31,13.31,13.31,13.31,13.31,13.31,13.31,13.31,13.31,13.31,13.31,13.30,13.30,13.30,13.29,13.29,13.28,13.27,13.27,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.28,13.29,13.29,13.30,13.30,13.31,13.31,13.31,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.31,13.31,13.31,13.30,13.30,13.30,13.29,13.28,13.27,13.27,0,13.27,13.27,0,0,0,0,0,0,0],
[0,0,0,0,0,0,13.27,13.27,13.27,13.27,13.27,13.28,13.28,13.29,13.29,13.30,13.30,13.31,13.31,13.32,13.32,13.32,13.33,13.33,13.33,13.33,13.33,13.33,13.33,13.32,13.32,13.32,13.31,13.31,13.31,13.30,13.29,13.28,13.28,13.27,13.27,13.27,13.27,0,0,0,0,0,0,0],
[0,0,0,0,0,13.27,13.27,13.27,13.27,13.27,13.27,13.28,13.29,13.29,13.30,13.30,13.31,13.32,13.32,13.33,13.33,13.33,13.33,13.34,13.34,13.34,13.34,13.34,13.33,13.33,13.33,13.32,13.32,13.32,13.31,13.31,13.30,13.29,13.28,13.27,13.27,13.27,13.27,13.27,0,0,0,0,0,0],
[0,0,0,0,0,0,13.27,13.27,13.27,13.27,13.28,13.29,13.29,13.30,13.31,13.31,13.32,13.32,13.33,13.33,13.34,13.34,13.34,13.34,13.35,13.35,13.35,13.34,13.34,13.34,13.33,13.33,13.33,13.32,13.32,13.31,13.30,13.30,13.29,13.28,13.27,13.27,13.27,13.27,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,13.27,13.27,13.28,13.29,13.30,13.31,13.32,13.32,13.32,13.33,13.34,13.34,13.34,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.34,13.34,13.33,13.33,13.32,13.32,13.31,13.30,13.29,13.29,13.28,13.27,13.27,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,13.27,13.27,13.28,13.29,13.30,13.30,13.31,13.32,13.33,13.33,13.34,13.34,13.35,13.35,13.35,13.36,13.30,13.21,13.11,13.18,13.26,13.35,13.35,13.35,13.35,13.34,13.34,13.33,13.32,13.31,13.31,13.30,13.29,13.28,13.27,13.27,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,13.27,13.28,13.28,13.29,13.30,13.31,13.32,13.32,13.33,13.34,13.35,13.35,13.35,13.30,13.20,13.11,13.02,12.92,12.81,12.88,12.95,13.02,13.19,13.35,13.35,13.35,13.34,13.34,13.33,13.32,13.31,13.30,13.29,13.29,13.28,13.27,13.27,0,0,0,0,0,0],
[0,0,0,0,0,0,13.27,13.27,13.28,13.29,13.30,13.30,13.31,13.32,13.33,13.34,13.35,13.35,13.33,13.29,13.08,12.92,12.83,12.72,12.62,12.51,12.58,12.67,12.77,12.93,13.07,13.21,13.36,13.35,13.34,13.33,13.32,13.31,13.31,13.30,13.29,13.28,13.27,13.27,0,0,0,0,0,0],
[0,0,0,0,0,0,13.27,13.28,13.28,13.29,13.30,13.31,13.32,13.32,13.33,13.34,13.35,13.35,13.25,13.06,12.87,12.67,12.53,12.43,12.32,12.22,12.31,12.42,12.52,12.69,12.84,12.98,13.26,13.35,13.34,13.33,13.33,13.32,13.31,13.30,13.29,13.28,13.28,13.27,13.27,0,0,0,0,0],
[0,0,0,0,0,0,13.27,13.28,13.29,13.29,13.30,13.31,13.32,13.32,13.33,13.34,13.35,13.35,13.13,12.89,12.69,12.49,12.26,12.19,12.18,12.17,12.19,12.22,12.27,12.44,12.61,12.89,13.17,13.35,13.35,13.34,13.33,13.32,13.31,13.30,13.29,13.29,13.28,13.27,13.27,0,0,0,0,0],
[0,0,0,0,0,0,13.27,13.28,13.29,13.29,13.30,13.31,13.32,13.33,13.33,13.34,13.35,13.36,13.05,12.75,12.51,12.30,12.21,12.17,12.16,12.16,12.17,12.18,12.19,12.34,12.50,12.79,13.07,13.35,13.35,13.34,13.33,13.32,13.31,13.31,13.30,13.29,13.28,13.27,13.27,0,0,0,0,0],
[0,0,0,0,0,0,13.27,13.28,13.29,13.29,13.30,13.31,13.32,13.33,13.34,13.34,13.35,13.29,12.97,12.67,12.37,12.25,12.21,12.17,12.15,12.14,12.15,12.16,12.18,12.23,12.39,12.68,12.97,13.26,13.35,13.34,13.33,13.33,13.32,13.31,13.30,13.29,13.28,13.28,13.27,13.27,13.27,13.27,0,0],
[0,0,0,0,0,0,13.27,13.28,13.29,13.29,13.30,13.31,13.32,13.33,13.34,13.34,13.35,13.20,12.90,12.61,12.34,12.25,12.21,12.18,12.14,12.12,12.13,12.15,12.17,12.18,12.29,12.58,12.87,13.16,13.35,13.35,13.34,13.33,13.32,13.32,13.31,13.30,13.29,13.28,13.28,13.28,13.28,13.27,0,0],
[0,0,0,13.27,13.27,13.27,13.27,13.28,13.29,13.29,13.30,13.31,13.32,13.33,13.34,13.35,13.35,13.14,12.87,12.59,12.31,12.24,12.21,12.17,12.14,12.11,12.12,12.14,12.16,12.17,12.21,12.51,12.80,13.10,13.36,13.35,13.34,13.34,13.33,13.32,13.32,13.31,13.30,13.30,13.29,13.28,13.28,13.27,0,0],
